layer,epsilon,cc,tag,mode,K,N,seed_a,seed_b,comp_a,comp_b,cosine_components,score_corr,label_a,label_b,label_token_jaccard
21,2.8,ambig,flip,chosen,10,200,0,1,8,2,0.07439804077148438,-0.09637450900996596,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,chosen,10,200,0,1,9,9,0.5985068678855896,0.005644644224393866,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,rejected,10,200,0,1,0,1,0.37308767437934875,0.14000923159472203,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,rejected,10,200,0,1,1,0,0.3607199788093567,0.08522075339914656,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,rejected,10,200,0,1,2,2,0.8175300359725952,0.28147667376738783,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,rejected,10,200,0,1,3,4,0.42256730794906616,0.10962629499425144,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,rejected,10,200,0,1,4,3,0.737384021282196,0.3835195572308473,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,rejected,10,200,0,1,5,5,0.5521016716957092,0.03802756082086324,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,rejected,10,200,0,1,6,6,0.4525209963321686,0.09715774273617997,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,rejected,10,200,0,1,7,9,0.2139803171157837,-0.020639355024404307,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,rejected,10,200,0,1,8,7,0.4086771309375763,0.1751892090768536,MANUAL,MANUAL,1.0
21,2.8,ambig,flip,rejected,10,200,0,1,9,8,0.3476402163505554,0.021646039637102075,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,chosen,10,200,0,1,0,0,0.9895766377449036,-0.030225381327819437,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,chosen,10,200,0,1,1,2,-0.11179937422275543,0.11174759497530971,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,chosen,10,200,0,1,2,1,0.10951961576938629,-0.019159450722912558,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,chosen,10,200,0,1,3,5,0.31083157658576965,0.04658275706398664,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,chosen,10,200,0,1,4,3,0.5273827910423279,0.011254998285292533,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,chosen,10,200,0,1,5,8,0.26781994104385376,0.07165240082866417,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,chosen,10,200,0,1,6,6,0.5045168995857239,0.06096438463035352,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,chosen,10,200,0,1,7,9,0.32811883091926575,-0.12298151169036951,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,chosen,10,200,0,1,8,4,0.36480405926704407,0.00593122978169603,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,chosen,10,200,0,1,9,7,0.6715128421783447,0.0641122154451713,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,rejected,10,200,0,1,0,0,0.9887063503265381,-0.006813361135307522,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,rejected,10,200,0,1,1,8,-0.003890249878168106,-0.0293166893506153,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,rejected,10,200,0,1,2,2,0.5708722472190857,-0.12495260407885474,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,rejected,10,200,0,1,3,5,0.35807332396507263,-0.008909375060100895,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,rejected,10,200,0,1,4,1,0.13129031658172607,0.113573059091593,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,rejected,10,200,0,1,5,3,0.04230509325861931,0.03606021924989156,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,rejected,10,200,0,1,6,6,0.5256419777870178,0.13326646514751225,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,rejected,10,200,0,1,7,4,0.2054484784603119,0.010374986550399966,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,rejected,10,200,0,1,8,9,0.16292692720890045,0.09871655036584734,MANUAL,MANUAL,1.0
21,2.8,ambig,noflip,rejected,10,200,0,1,9,7,0.4558365046977997,-0.020524439772424574,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,chosen,10,200,0,1,0,0,0.9846294522285461,-0.09018310202097712,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,chosen,10,200,0,1,1,1,0.9709377288818359,0.19438852329817513,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,chosen,10,200,0,1,2,4,0.34762051701545715,0.12307044198509592,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,chosen,10,200,0,1,3,2,0.5703209638595581,0.29797025026502555,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,chosen,10,200,0,1,4,7,0.1203206479549408,0.034517726877322415,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,chosen,10,200,0,1,5,5,0.6909716129302979,0.28664721980083907,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,chosen,10,200,0,1,6,6,0.36777931451797485,0.12210450820856998,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,chosen,10,200,0,1,7,8,0.4934048652648926,0.13408067554609393,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,chosen,10,200,0,1,8,3,-0.0006012123776599765,0.09241395692187378,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,chosen,10,200,0,1,9,9,-0.10354088246822357,0.04616199563045405,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,rejected,10,200,0,1,0,0,0.9825408458709717,-0.028644351340337642,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,rejected,10,200,0,1,1,1,0.973988950252533,0.1032891253479979,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,rejected,10,200,0,1,2,2,0.8833888173103333,0.2846388883967828,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,rejected,10,200,0,1,3,4,0.607367753982544,0.1685192316019444,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,rejected,10,200,0,1,4,9,-0.05419648438692093,0.04067724195240973,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,rejected,10,200,0,1,5,6,0.6130751967430115,0.19701761014342556,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,rejected,10,200,0,1,6,5,0.5491799116134644,0.18474301206245844,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,rejected,10,200,0,1,7,3,0.024652672931551933,0.04298913429205362,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,rejected,10,200,0,1,8,8,0.2727760672569275,0.007283756608384966,MANUAL,MANUAL,1.0
21,2.8,disambig,flip,rejected,10,200,0,1,9,7,0.4951666593551636,0.06274126193211871,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,chosen,10,200,0,1,0,0,0.9761860966682434,0.07718870068221968,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,chosen,10,200,0,1,1,1,0.9633399248123169,0.048205028652559496,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,chosen,10,200,0,1,2,2,0.7685006260871887,0.030341357603744974,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,chosen,10,200,0,1,3,4,0.20300507545471191,0.12396503520037697,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,chosen,10,200,0,1,4,5,0.4278500974178314,0.049314854888597895,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,chosen,10,200,0,1,5,3,0.06563235074281693,-0.021187972418255947,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,chosen,10,200,0,1,6,8,0.2877310514450073,-0.0034758594945051295,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,chosen,10,200,0,1,7,9,0.1734645962715149,-0.010660647344268241,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,chosen,10,200,0,1,8,7,0.4366626441478729,-0.05544082591216822,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,chosen,10,200,0,1,9,6,0.42641958594322205,-0.02191807287595672,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,rejected,10,200,0,1,0,0,0.9927858114242554,0.10885215566142023,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,rejected,10,200,0,1,1,1,0.9765647053718567,-0.018230264454435957,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,rejected,10,200,0,1,2,2,0.6988652944564819,0.04708107713852765,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,rejected,10,200,0,1,3,4,0.20935526490211487,0.12240595588892768,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,rejected,10,200,0,1,4,3,0.700555682182312,-0.05768040689409947,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,rejected,10,200,0,1,5,7,0.21174566447734833,-0.04508455773572267,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,rejected,10,200,0,1,6,6,0.36585110425949097,0.09507310629455461,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,rejected,10,200,0,1,7,8,0.20209574699401855,0.016706295728521378,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,rejected,10,200,0,1,8,9,0.07926856726408005,0.1100179496468944,MANUAL,MANUAL,1.0
21,2.8,disambig,noflip,rejected,10,200,0,1,9,5,0.12370485812425613,0.15959839264534445,MANUAL,MANUAL,1.0
