seed,layer,epsilon,cc,tag,mode,component,label,field,pearson_corr
1,1,2.8,disambig,flip,chosen,7,MANUAL,delta_mean_token_l2,0.016485574246431118
1,1,2.8,disambig,flip,chosen,8,MANUAL,delta_mean_token_l2,0.14589011155294837
1,1,2.8,disambig,flip,chosen,9,MANUAL,delta_mean_token_l2,0.14956566721084144
1,1,2.8,disambig,flip,chosen,0,MANUAL,flipped,-0.042211651135959274
1,1,2.8,disambig,flip,chosen,1,MANUAL,flipped,-0.08978417050119562
1,1,2.8,disambig,flip,chosen,2,MANUAL,flipped,-0.05700037306634892
1,1,2.8,disambig,flip,chosen,3,MANUAL,flipped,0.08693591229813451
1,1,2.8,disambig,flip,chosen,4,MANUAL,flipped,-0.029864841920187398
1,1,2.8,disambig,flip,chosen,5,MANUAL,flipped,-0.11324626633631853
1,1,2.8,disambig,flip,chosen,6,MANUAL,flipped,0.06450629793589015
1,1,2.8,disambig,flip,chosen,7,MANUAL,flipped,0.12938821422892868
1,1,2.8,disambig,flip,chosen,8,MANUAL,flipped,-0.01944410889391833
1,1,2.8,disambig,flip,chosen,9,MANUAL,flipped,-0.134167425556572
1,1,2.8,disambig,flip,rejected,0,MANUAL,reward_delta,0.08556118264773331
1,1,2.8,disambig,flip,rejected,1,MANUAL,reward_delta,-0.2528953285402
1,1,2.8,disambig,flip,rejected,2,MANUAL,reward_delta,0.35100548337832416
1,1,2.8,disambig,flip,rejected,3,MANUAL,reward_delta,0.07081123516371957
1,1,2.8,disambig,flip,rejected,4,MANUAL,reward_delta,-0.1578357445616795
1,1,2.8,disambig,flip,rejected,5,MANUAL,reward_delta,-0.05120307496993921
1,1,2.8,disambig,flip,rejected,6,MANUAL,reward_delta,-0.21348726519660277
1,1,2.8,disambig,flip,rejected,7,MANUAL,reward_delta,-0.01900415250426348
1,1,2.8,disambig,flip,rejected,8,MANUAL,reward_delta,-0.021386836649481995
1,1,2.8,disambig,flip,rejected,9,MANUAL,reward_delta,-0.10897859327774617
1,1,2.8,disambig,flip,rejected,0,MANUAL,clean_margin,-0.03162063393273115
1,1,2.8,disambig,flip,rejected,1,MANUAL,clean_margin,-0.04691179210395615
1,1,2.8,disambig,flip,rejected,2,MANUAL,clean_margin,0.03419753841167301
1,1,2.8,disambig,flip,rejected,3,MANUAL,clean_margin,0.25535065121056555
1,1,2.8,disambig,flip,rejected,4,MANUAL,clean_margin,0.02969379984797219
1,1,2.8,disambig,flip,rejected,5,MANUAL,clean_margin,-0.09969231527520452
1,1,2.8,disambig,flip,rejected,6,MANUAL,clean_margin,0.05974536650487468
1,1,2.8,disambig,flip,rejected,7,MANUAL,clean_margin,0.009012837329582052
1,1,2.8,disambig,flip,rejected,8,MANUAL,clean_margin,-0.05272175260704615
1,1,2.8,disambig,flip,rejected,9,MANUAL,clean_margin,0.04777509865548302
1,1,2.8,disambig,flip,rejected,0,MANUAL,adv_margin,-0.0495326232201925
1,1,2.8,disambig,flip,rejected,1,MANUAL,adv_margin,0.2010265690425628
1,1,2.8,disambig,flip,rejected,2,MANUAL,adv_margin,-0.2905431378937195
1,1,2.8,disambig,flip,rejected,3,MANUAL,adv_margin,0.07299082811619412
1,1,2.8,disambig,flip,rejected,4,MANUAL,adv_margin,0.2045634828855951
1,1,2.8,disambig,flip,rejected,5,MANUAL,adv_margin,0.12932285795581433
1,1,2.8,disambig,flip,rejected,6,MANUAL,adv_margin,0.33638937057242607
1,1,2.8,disambig,flip,rejected,7,MANUAL,adv_margin,0.05203843987122857
1,1,2.8,disambig,flip,rejected,8,MANUAL,adv_margin,0.013358426421933585
1,1,2.8,disambig,flip,rejected,9,MANUAL,adv_margin,0.06337891081862383
1,1,2.8,disambig,flip,rejected,0,MANUAL,margin_delta,-0.03332605952995327
1,1,2.8,disambig,flip,rejected,1,MANUAL,margin_delta,0.21200629758530515
1,1,2.8,disambig,flip,rejected,2,MANUAL,margin_delta,-0.29169414518539344
1,1,2.8,disambig,flip,rejected,3,MANUAL,margin_delta,-0.04232210625144771
1,1,2.8,disambig,flip,rejected,4,MANUAL,margin_delta,0.1818229253031274
1,1,2.8,disambig,flip,rejected,5,MANUAL,margin_delta,0.166831948332553
1,1,2.8,disambig,flip,rejected,6,MANUAL,margin_delta,0.29421313996214754
1,1,2.8,disambig,flip,rejected,7,MANUAL,margin_delta,0.0456144601707235
1,1,2.8,disambig,flip,rejected,8,MANUAL,margin_delta,0.035813942643919315
1,1,2.8,disambig,flip,rejected,9,MANUAL,margin_delta,0.03943801801952489
1,1,2.8,disambig,flip,rejected,0,MANUAL,chosen_len_tokens,0.052119692307348225
1,1,2.8,disambig,flip,rejected,1,MANUAL,chosen_len_tokens,-0.07469045220660915
1,1,2.8,disambig,flip,rejected,2,MANUAL,chosen_len_tokens,0.14413828267809478
1,1,2.8,disambig,flip,rejected,3,MANUAL,chosen_len_tokens,0.08337746177997633
1,1,2.8,disambig,flip,rejected,4,MANUAL,chosen_len_tokens,-0.079512303229712
1,1,2.8,disambig,flip,rejected,5,MANUAL,chosen_len_tokens,0.10296374763772904
1,1,2.8,disambig,flip,rejected,6,MANUAL,chosen_len_tokens,-0.14881109730022613
1,1,2.8,disambig,flip,rejected,7,MANUAL,chosen_len_tokens,-0.32453059244704635
1,1,2.8,disambig,flip,rejected,8,MANUAL,chosen_len_tokens,-0.007437307479887107
1,1,2.8,disambig,flip,rejected,9,MANUAL,chosen_len_tokens,-0.033284924730196834
1,1,2.8,disambig,flip,rejected,0,MANUAL,rejected_len_tokens,0.04861229193358885
1,1,2.8,disambig,flip,rejected,1,MANUAL,rejected_len_tokens,-0.11059125848211102
1,1,2.8,disambig,flip,rejected,2,MANUAL,rejected_len_tokens,0.12617746330254687
1,1,2.8,disambig,flip,rejected,3,MANUAL,rejected_len_tokens,0.0839926712349575
1,1,2.8,disambig,flip,rejected,4,MANUAL,rejected_len_tokens,-0.07593542410712596
1,1,2.8,disambig,flip,rejected,5,MANUAL,rejected_len_tokens,0.10478320282166823
1,1,2.8,disambig,flip,rejected,6,MANUAL,rejected_len_tokens,-0.15427784349768717
1,1,2.8,disambig,flip,rejected,7,MANUAL,rejected_len_tokens,-0.32982225607220567
1,1,2.8,disambig,flip,rejected,8,MANUAL,rejected_len_tokens,-0.0061979202944557055
1,1,2.8,disambig,flip,rejected,9,MANUAL,rejected_len_tokens,-0.03559364439876411
1,1,2.8,disambig,flip,rejected,0,MANUAL,delta_global_l2,0.20087829088396097
1,1,2.8,disambig,flip,rejected,1,MANUAL,delta_global_l2,-0.10676263747943095
1,1,2.8,disambig,flip,rejected,2,MANUAL,delta_global_l2,0.429998570264107
1,1,2.8,disambig,flip,rejected,3,MANUAL,delta_global_l2,0.047015938678944304
1,1,2.8,disambig,flip,rejected,4,MANUAL,delta_global_l2,0.02314300966822337
1,1,2.8,disambig,flip,rejected,5,MANUAL,delta_global_l2,-0.33342607094554977
1,1,2.8,disambig,flip,rejected,6,MANUAL,delta_global_l2,-0.4730989132150915
1,1,2.8,disambig,flip,rejected,7,MANUAL,delta_global_l2,-0.27690836058717494
1,1,2.8,disambig,flip,rejected,8,MANUAL,delta_global_l2,0.05067216225272719
1,1,2.8,disambig,flip,rejected,9,MANUAL,delta_global_l2,-0.02633842327100732
1,1,2.8,disambig,flip,rejected,0,MANUAL,delta_max_token_l2,0.8146637960640342
1,1,2.8,disambig,flip,rejected,1,MANUAL,delta_max_token_l2,-0.09116773508483879
1,1,2.8,disambig,flip,rejected,2,MANUAL,delta_max_token_l2,0.28515737700746235
1,1,2.8,disambig,flip,rejected,3,MANUAL,delta_max_token_l2,-0.005047107470495559
1,1,2.8,disambig,flip,rejected,4,MANUAL,delta_max_token_l2,0.00581032957625137
1,1,2.8,disambig,flip,rejected,5,MANUAL,delta_max_token_l2,-0.16925018100459766
1,1,2.8,disambig,flip,rejected,6,MANUAL,delta_max_token_l2,-0.14944246206746062
1,1,2.8,disambig,flip,rejected,7,MANUAL,delta_max_token_l2,-0.10395592875155048
1,1,2.8,disambig,flip,rejected,8,MANUAL,delta_max_token_l2,0.002936569797841233
1,1,2.8,disambig,flip,rejected,9,MANUAL,delta_max_token_l2,-0.017515635839557096
1,1,2.8,disambig,flip,rejected,0,MANUAL,delta_mean_token_l2,-0.04458754818149933
1,1,2.8,disambig,flip,rejected,1,MANUAL,delta_mean_token_l2,0.006010945024761707
1,1,2.8,disambig,flip,rejected,2,MANUAL,delta_mean_token_l2,0.06429398717156735
1,1,2.8,disambig,flip,rejected,3,MANUAL,delta_mean_token_l2,-0.007783750700594682
1,1,2.8,disambig,flip,rejected,4,MANUAL,delta_mean_token_l2,0.10648661740972333
1,1,2.8,disambig,flip,rejected,5,MANUAL,delta_mean_token_l2,-0.22786518682429416
1,1,2.8,disambig,flip,rejected,6,MANUAL,delta_mean_token_l2,-0.17560224267438565
1,1,2.8,disambig,flip,rejected,7,MANUAL,delta_mean_token_l2,0.1270465835868024
1,1,2.8,disambig,flip,rejected,8,MANUAL,delta_mean_token_l2,0.06282713754139231
1,1,2.8,disambig,flip,rejected,9,MANUAL,delta_mean_token_l2,0.05074711464359937
1,1,2.8,disambig,flip,rejected,0,MANUAL,flipped,-0.07384362125554002
1,1,2.8,disambig,flip,rejected,1,MANUAL,flipped,0.0002752586266153886
1,1,2.8,disambig,flip,rejected,2,MANUAL,flipped,-0.019891890654139117
1,1,2.8,disambig,flip,rejected,3,MANUAL,flipped,0.13355717679220006
1,1,2.8,disambig,flip,rejected,4,MANUAL,flipped,0.012934626216288584
1,1,2.8,disambig,flip,rejected,5,MANUAL,flipped,-0.031613900430051994
1,1,2.8,disambig,flip,rejected,6,MANUAL,flipped,0.07068861527566551
1,1,2.8,disambig,flip,rejected,7,MANUAL,flipped,-0.03646985786957397
1,1,2.8,disambig,flip,rejected,8,MANUAL,flipped,-0.04582289697756087
1,1,2.8,disambig,flip,rejected,9,MANUAL,flipped,0.0081028213787868
1,1,2.8,disambig,noflip,chosen,0,MANUAL,reward_delta,0.25576838168758487
1,1,2.8,disambig,noflip,chosen,1,MANUAL,reward_delta,0.009366885961113264
1,1,2.8,disambig,noflip,chosen,2,MANUAL,reward_delta,-0.1419660449032458
1,1,2.8,disambig,noflip,chosen,3,MANUAL,reward_delta,-0.37281124226509266
1,1,2.8,disambig,noflip,chosen,4,MANUAL,reward_delta,-0.013293356594596907
1,1,2.8,disambig,noflip,chosen,5,MANUAL,reward_delta,-0.01845753691973236
1,1,2.8,disambig,noflip,chosen,6,MANUAL,reward_delta,-0.049727243479093075
1,1,2.8,disambig,noflip,chosen,7,MANUAL,reward_delta,0.12403729973681678
1,1,2.8,disambig,noflip,chosen,8,MANUAL,reward_delta,-0.01986362462945085
1,1,2.8,disambig,noflip,chosen,9,MANUAL,reward_delta,-0.2019569338554646
1,1,2.8,disambig,noflip,chosen,0,MANUAL,clean_margin,-0.058283373253034655
1,1,2.8,disambig,noflip,chosen,1,MANUAL,clean_margin,-0.029466445225545795
1,1,2.8,disambig,noflip,chosen,2,MANUAL,clean_margin,-0.28940417431652954
1,1,2.8,disambig,noflip,chosen,3,MANUAL,clean_margin,-0.1745511308395186
1,1,2.8,disambig,noflip,chosen,4,MANUAL,clean_margin,-0.16882755801911664
1,1,2.8,disambig,noflip,chosen,5,MANUAL,clean_margin,-0.08342572774667423
1,1,2.8,disambig,noflip,chosen,6,MANUAL,clean_margin,-0.23175720282019951
1,1,2.8,disambig,noflip,chosen,7,MANUAL,clean_margin,0.17477467091886986
1,1,2.8,disambig,noflip,chosen,8,MANUAL,clean_margin,-0.06919472652092637
1,1,2.8,disambig,noflip,chosen,9,MANUAL,clean_margin,-0.09173033883849753
1,1,2.8,disambig,noflip,chosen,0,MANUAL,adv_margin,0.2736768219630763
1,1,2.8,disambig,noflip,chosen,1,MANUAL,adv_margin,-0.04483555470423418
1,1,2.8,disambig,noflip,chosen,2,MANUAL,adv_margin,-0.17744100169486915
1,1,2.8,disambig,noflip,chosen,3,MANUAL,adv_margin,-0.5173237446222486
1,1,2.8,disambig,noflip,chosen,4,MANUAL,adv_margin,-0.17525092143501939
1,1,2.8,disambig,noflip,chosen,5,MANUAL,adv_margin,-0.0244356190586113
1,1,2.8,disambig,noflip,chosen,6,MANUAL,adv_margin,-0.13002621800199368
1,1,2.8,disambig,noflip,chosen,7,MANUAL,adv_margin,0.17671080151079235
1,1,2.8,disambig,noflip,chosen,8,MANUAL,adv_margin,-0.03190550597911704
1,1,2.8,disambig,noflip,chosen,9,MANUAL,adv_margin,-0.26410089293100997
1,1,2.8,disambig,noflip,chosen,0,MANUAL,margin_delta,0.30690413262397376
1,1,2.8,disambig,noflip,chosen,1,MANUAL,margin_delta,-0.03781058020705083
1,1,2.8,disambig,noflip,chosen,2,MANUAL,margin_delta,-0.09441882208267263
1,1,2.8,disambig,noflip,chosen,3,MANUAL,margin_delta,-0.48913975713899993
1,1,2.8,disambig,noflip,chosen,4,MANUAL,margin_delta,-0.13064620305597993
1,1,2.8,disambig,noflip,chosen,5,MANUAL,margin_delta,0.0009222096875113623
1,1,2.8,disambig,noflip,chosen,6,MANUAL,margin_delta,-0.06289744155065376
1,1,2.8,disambig,noflip,chosen,7,MANUAL,margin_delta,0.1302833695412221
1,1,2.8,disambig,noflip,chosen,8,MANUAL,margin_delta,-0.011494196368924387
1,1,2.8,disambig,noflip,chosen,9,MANUAL,margin_delta,-0.24887540346121298
1,1,2.8,disambig,noflip,chosen,0,MANUAL,chosen_len_tokens,0.03210338183043272
1,1,2.8,disambig,noflip,chosen,1,MANUAL,chosen_len_tokens,0.005456876502604124
1,1,2.8,disambig,noflip,chosen,2,MANUAL,chosen_len_tokens,0.024452539673180288
1,1,2.8,disambig,noflip,chosen,3,MANUAL,chosen_len_tokens,0.27241819715333343
1,1,2.8,disambig,noflip,chosen,4,MANUAL,chosen_len_tokens,-0.04479171081406098
1,1,2.8,disambig,noflip,chosen,5,MANUAL,chosen_len_tokens,-0.2124147112979647
1,1,2.8,disambig,noflip,chosen,6,MANUAL,chosen_len_tokens,0.05441189116781946
1,1,2.8,disambig,noflip,chosen,7,MANUAL,chosen_len_tokens,0.14071620397402457
1,1,2.8,disambig,noflip,chosen,8,MANUAL,chosen_len_tokens,-0.10871971442021067
1,1,2.8,disambig,noflip,chosen,9,MANUAL,chosen_len_tokens,-0.08653260802822667
1,1,2.8,disambig,noflip,chosen,0,MANUAL,rejected_len_tokens,0.025790013219956002
1,1,2.8,disambig,noflip,chosen,1,MANUAL,rejected_len_tokens,0.03296202443174593
1,1,2.8,disambig,noflip,chosen,2,MANUAL,rejected_len_tokens,0.02082348772248484
1,1,2.8,disambig,noflip,chosen,3,MANUAL,rejected_len_tokens,0.2738277451003368
1,1,2.8,disambig,noflip,chosen,4,MANUAL,rejected_len_tokens,-0.06163295079842013
1,1,2.8,disambig,noflip,chosen,5,MANUAL,rejected_len_tokens,-0.20188469274935458
1,1,2.8,disambig,noflip,chosen,6,MANUAL,rejected_len_tokens,0.05078703531288035
1,1,2.8,disambig,noflip,chosen,7,MANUAL,rejected_len_tokens,0.13440052586412754
1,1,2.8,disambig,noflip,chosen,8,MANUAL,rejected_len_tokens,-0.10418473199619632
1,1,2.8,disambig,noflip,chosen,9,MANUAL,rejected_len_tokens,-0.08911492893428001
1,1,2.8,disambig,noflip,chosen,0,MANUAL,delta_global_l2,-0.4484306814092831
1,1,2.8,disambig,noflip,chosen,1,MANUAL,delta_global_l2,-0.03356830080165494
1,1,2.8,disambig,noflip,chosen,2,MANUAL,delta_global_l2,0.13496556909795665
1,1,2.8,disambig,noflip,chosen,3,MANUAL,delta_global_l2,0.3464465525442642
1,1,2.8,disambig,noflip,chosen,4,MANUAL,delta_global_l2,0.20430527843830804
1,1,2.8,disambig,noflip,chosen,5,MANUAL,delta_global_l2,0.12001424299577464
1,1,2.8,disambig,noflip,chosen,6,MANUAL,delta_global_l2,0.13985203684142933
1,1,2.8,disambig,noflip,chosen,7,MANUAL,delta_global_l2,0.0777417648791244
1,1,2.8,disambig,noflip,chosen,8,MANUAL,delta_global_l2,0.12124640203515032
1,1,2.8,disambig,noflip,chosen,9,MANUAL,delta_global_l2,0.28206006145692814
1,1,2.8,disambig,noflip,chosen,0,MANUAL,delta_max_token_l2,-0.6284211306063248
1,1,2.8,disambig,noflip,chosen,1,MANUAL,delta_max_token_l2,0.07107926189667682
1,1,2.8,disambig,noflip,chosen,2,MANUAL,delta_max_token_l2,0.03884470785685185
1,1,2.8,disambig,noflip,chosen,3,MANUAL,delta_max_token_l2,0.04318607139323196
1,1,2.8,disambig,noflip,chosen,4,MANUAL,delta_max_token_l2,0.14806601359183566
1,1,2.8,disambig,noflip,chosen,5,MANUAL,delta_max_token_l2,0.09316108845008286
1,1,2.8,disambig,noflip,chosen,6,MANUAL,delta_max_token_l2,-0.062298104953966364
1,1,2.8,disambig,noflip,chosen,7,MANUAL,delta_max_token_l2,-0.020728269784428228
1,1,2.8,disambig,noflip,chosen,8,MANUAL,delta_max_token_l2,0.08342463973953192
1,1,2.8,disambig,noflip,chosen,9,MANUAL,delta_max_token_l2,0.12625580320351373
1,1,2.8,disambig,noflip,chosen,0,MANUAL,delta_mean_token_l2,-0.09266188920753476
1,1,2.8,disambig,noflip,chosen,1,MANUAL,delta_mean_token_l2,-0.04855041821521224
1,1,2.8,disambig,noflip,chosen,2,MANUAL,delta_mean_token_l2,0.07618684553093058
1,1,2.8,disambig,noflip,chosen,3,MANUAL,delta_mean_token_l2,-0.0065573137637394315
1,1,2.8,disambig,noflip,chosen,4,MANUAL,delta_mean_token_l2,0.12436647405644258
1,1,2.8,disambig,noflip,chosen,5,MANUAL,delta_mean_token_l2,0.2571893117087124
1,1,2.8,disambig,noflip,chosen,6,MANUAL,delta_mean_token_l2,0.07956576202047466
1,1,2.8,disambig,noflip,chosen,7,MANUAL,delta_mean_token_l2,-0.03130715877760473
1,1,2.8,disambig,noflip,chosen,8,MANUAL,delta_mean_token_l2,0.13389330296653926
1,1,2.8,disambig,noflip,chosen,9,MANUAL,delta_mean_token_l2,0.21947932502918335
1,1,2.8,disambig,noflip,chosen,0,MANUAL,flipped,-0.09309532891312136
1,1,2.8,disambig,noflip,chosen,1,MANUAL,flipped,-0.07120890823097611
1,1,2.8,disambig,noflip,chosen,2,MANUAL,flipped,-0.25763913124435306
1,1,2.8,disambig,noflip,chosen,3,MANUAL,flipped,-0.11121318908163776
1,1,2.8,disambig,noflip,chosen,4,MANUAL,flipped,-0.12058171994105948
1,1,2.8,disambig,noflip,chosen,5,MANUAL,flipped,-0.022685128381907747
1,1,2.8,disambig,noflip,chosen,6,MANUAL,flipped,-0.16384539964118783
1,1,2.8,disambig,noflip,chosen,7,MANUAL,flipped,0.16967154311536867
1,1,2.8,disambig,noflip,chosen,8,MANUAL,flipped,0.01895607451966883
1,1,2.8,disambig,noflip,chosen,9,MANUAL,flipped,-0.05630285956485232
1,1,2.8,disambig,noflip,rejected,0,MANUAL,reward_delta,-0.2894319028767735
1,1,2.8,disambig,noflip,rejected,1,MANUAL,reward_delta,-0.0685491964522062
1,1,2.8,disambig,noflip,rejected,2,MANUAL,reward_delta,-0.6435642257021593
1,1,2.8,disambig,noflip,rejected,3,MANUAL,reward_delta,0.05600400932038384
1,1,2.8,disambig,noflip,rejected,4,MANUAL,reward_delta,-0.08466925415430067
1,1,2.8,disambig,noflip,rejected,5,MANUAL,reward_delta,0.01450167982591593
1,1,2.8,disambig,noflip,rejected,6,MANUAL,reward_delta,0.015290095401905974
1,1,2.8,disambig,noflip,rejected,7,MANUAL,reward_delta,0.08478673237602283
1,1,2.8,disambig,noflip,rejected,8,MANUAL,reward_delta,0.023092910662106492
1,1,2.8,disambig,noflip,rejected,9,MANUAL,reward_delta,0.024846463445212564
1,1,2.8,disambig,noflip,rejected,0,MANUAL,clean_margin,-0.06854940275450863
1,1,2.8,disambig,noflip,rejected,1,MANUAL,clean_margin,0.07045993739957276
1,1,2.8,disambig,noflip,rejected,2,MANUAL,clean_margin,0.2794891967662157
1,1,2.8,disambig,noflip,rejected,3,MANUAL,clean_margin,-0.06416765485132608
1,1,2.8,disambig,noflip,rejected,4,MANUAL,clean_margin,-0.21460622852185532
1,1,2.8,disambig,noflip,rejected,5,MANUAL,clean_margin,0.054706066885755855
1,1,2.8,disambig,noflip,rejected,6,MANUAL,clean_margin,-0.05078978255880391
1,1,2.8,disambig,noflip,rejected,7,MANUAL,clean_margin,-0.094804130647838
1,1,2.8,disambig,noflip,rejected,8,MANUAL,clean_margin,-0.14441836098844038
1,1,2.8,disambig,noflip,rejected,9,MANUAL,clean_margin,-0.16738781593979635
1,1,2.8,disambig,noflip,rejected,0,MANUAL,adv_margin,0.2845121200946497
1,1,2.8,disambig,noflip,rejected,1,MANUAL,adv_margin,0.09055739723920277
1,1,2.8,disambig,noflip,rejected,2,MANUAL,adv_margin,0.712372441514069
1,1,2.8,disambig,noflip,rejected,3,MANUAL,adv_margin,-0.04614300523936523
1,1,2.8,disambig,noflip,rejected,4,MANUAL,adv_margin,-0.058311749851548286
1,1,2.8,disambig,noflip,rejected,5,MANUAL,adv_margin,-0.0022563339130689344
1,1,2.8,disambig,noflip,rejected,6,MANUAL,adv_margin,0.044970109655046574
1,1,2.8,disambig,noflip,rejected,7,MANUAL,adv_margin,-0.12345861148278867
1,1,2.8,disambig,noflip,rejected,8,MANUAL,adv_margin,-0.029472590678307445
1,1,2.8,disambig,noflip,rejected,9,MANUAL,adv_margin,-0.11681754231156374
1,1,2.8,disambig,noflip,rejected,0,MANUAL,margin_delta,0.32159835781710333
1,1,2.8,disambig,noflip,rejected,1,MANUAL,margin_delta,0.07287087782254867
1,1,2.8,disambig,noflip,rejected,2,MANUAL,margin_delta,0.6610579958169546
1,1,2.8,disambig,noflip,rejected,3,MANUAL,margin_delta,-0.028097848379021264
1,1,2.8,disambig,noflip,rejected,4,MANUAL,margin_delta,0.007161888152897777
1,1,2.8,disambig,noflip,rejected,5,MANUAL,margin_delta,-0.0198598708074323
1,1,2.8,disambig,noflip,rejected,6,MANUAL,margin_delta,0.06360088456059354
1,1,2.8,disambig,noflip,rejected,7,MANUAL,margin_delta,-0.09974739735416299
1,1,2.8,disambig,noflip,rejected,8,MANUAL,margin_delta,0.01510875383723783
1,1,2.8,disambig,noflip,rejected,9,MANUAL,margin_delta,-0.06955546885863374
1,1,2.8,disambig,noflip,rejected,0,MANUAL,chosen_len_tokens,0.05907051244203581
1,1,2.8,disambig,noflip,rejected,1,MANUAL,chosen_len_tokens,0.00732137196651204
1,1,2.8,disambig,noflip,rejected,2,MANUAL,chosen_len_tokens,-0.0635212724329369
1,1,2.8,disambig,noflip,rejected,3,MANUAL,chosen_len_tokens,-0.16638657135748625
1,1,2.8,disambig,noflip,rejected,4,MANUAL,chosen_len_tokens,-0.12885129385234034
1,1,2.8,disambig,noflip,rejected,5,MANUAL,chosen_len_tokens,-0.10767229050260585
1,1,2.8,disambig,noflip,rejected,6,MANUAL,chosen_len_tokens,0.04534879207976417
1,1,2.8,disambig,noflip,rejected,7,MANUAL,chosen_len_tokens,0.22315832585448195
1,1,2.8,disambig,noflip,rejected,8,MANUAL,chosen_len_tokens,-0.20254902729072208
1,1,2.8,disambig,noflip,rejected,9,MANUAL,chosen_len_tokens,-0.07589149743368505
1,1,2.8,disambig,noflip,rejected,0,MANUAL,rejected_len_tokens,0.057251838779066026
1,1,2.8,disambig,noflip,rejected,1,MANUAL,rejected_len_tokens,0.047972514792848246
1,1,2.8,disambig,noflip,rejected,2,MANUAL,rejected_len_tokens,-0.06461905705028663
1,1,2.8,disambig,noflip,rejected,3,MANUAL,rejected_len_tokens,-0.16878810569714767
1,1,2.8,disambig,noflip,rejected,4,MANUAL,rejected_len_tokens,-0.12972146453686098
1,1,2.8,disambig,noflip,rejected,5,MANUAL,rejected_len_tokens,-0.1110643085685417
1,1,2.8,disambig,noflip,rejected,6,MANUAL,rejected_len_tokens,0.04159929736970762
1,1,2.8,disambig,noflip,rejected,7,MANUAL,rejected_len_tokens,0.2344695822945324
1,1,2.8,disambig,noflip,rejected,8,MANUAL,rejected_len_tokens,-0.2078060833987541
1,1,2.8,disambig,noflip,rejected,9,MANUAL,rejected_len_tokens,-0.08613649761091453
1,1,2.8,disambig,noflip,rejected,0,MANUAL,delta_global_l2,-0.4781453827010635
1,1,2.8,disambig,noflip,rejected,1,MANUAL,delta_global_l2,-0.07575927054680544
1,1,2.8,disambig,noflip,rejected,2,MANUAL,delta_global_l2,-0.4733844394455159
1,1,2.8,disambig,noflip,rejected,3,MANUAL,delta_global_l2,0.02599974004168712
1,1,2.8,disambig,noflip,rejected,4,MANUAL,delta_global_l2,0.06124277018641323
1,1,2.8,disambig,noflip,rejected,5,MANUAL,delta_global_l2,0.030985333846075394
1,1,2.8,disambig,noflip,rejected,6,MANUAL,delta_global_l2,0.2221469652610813
1,1,2.8,disambig,noflip,rejected,7,MANUAL,delta_global_l2,0.2633962861564067
1,1,2.8,disambig,noflip,rejected,8,MANUAL,delta_global_l2,-0.08129018143366197
1,1,2.8,disambig,noflip,rejected,9,MANUAL,delta_global_l2,0.21804628171201423
1,1,2.8,disambig,noflip,rejected,0,MANUAL,delta_max_token_l2,-0.6322824024448399
1,1,2.8,disambig,noflip,rejected,1,MANUAL,delta_max_token_l2,0.02172794325781295
1,1,2.8,disambig,noflip,rejected,2,MANUAL,delta_max_token_l2,-0.12214916206007559
1,1,2.8,disambig,noflip,rejected,3,MANUAL,delta_max_token_l2,0.01346502510081491
1,1,2.8,disambig,noflip,rejected,4,MANUAL,delta_max_token_l2,-0.00171065098081097
1,1,2.8,disambig,noflip,rejected,5,MANUAL,delta_max_token_l2,0.04987830698255332
1,1,2.8,disambig,noflip,rejected,6,MANUAL,delta_max_token_l2,0.16248035813356618
1,1,2.8,disambig,noflip,rejected,7,MANUAL,delta_max_token_l2,0.05978970935380159
1,1,2.8,disambig,noflip,rejected,8,MANUAL,delta_max_token_l2,-0.023086583292007353
1,1,2.8,disambig,noflip,rejected,9,MANUAL,delta_max_token_l2,0.06361742344872211
1,1,2.8,disambig,noflip,rejected,0,MANUAL,delta_mean_token_l2,-0.13463147038932147
1,1,2.8,disambig,noflip,rejected,1,MANUAL,delta_mean_token_l2,-0.06016369879858483
1,1,2.8,disambig,noflip,rejected,2,MANUAL,delta_mean_token_l2,-0.24155908595068434
1,1,2.8,disambig,noflip,rejected,3,MANUAL,delta_mean_token_l2,0.15906505890986947
1,1,2.8,disambig,noflip,rejected,4,MANUAL,delta_mean_token_l2,0.17724719915582401
1,1,2.8,disambig,noflip,rejected,5,MANUAL,delta_mean_token_l2,0.11368473694287921
1,1,2.8,disambig,noflip,rejected,6,MANUAL,delta_mean_token_l2,0.062705513678303
1,1,2.8,disambig,noflip,rejected,7,MANUAL,delta_mean_token_l2,-0.005939517237137977
1,1,2.8,disambig,noflip,rejected,8,MANUAL,delta_mean_token_l2,0.11638472533249485
1,1,2.8,disambig,noflip,rejected,9,MANUAL,delta_mean_token_l2,0.1761754003305574
1,1,2.8,disambig,noflip,rejected,0,MANUAL,flipped,-0.11767771213490845
1,1,2.8,disambig,noflip,rejected,1,MANUAL,flipped,0.04210880103170147
1,1,2.8,disambig,noflip,rejected,2,MANUAL,flipped,0.21560780979715854
1,1,2.8,disambig,noflip,rejected,3,MANUAL,flipped,-0.02169309000897403
1,1,2.8,disambig,noflip,rejected,4,MANUAL,flipped,-0.2555529701114048
1,1,2.8,disambig,noflip,rejected,5,MANUAL,flipped,-0.029431238684010846
1,1,2.8,disambig,noflip,rejected,6,MANUAL,flipped,0.011522060727172465
1,1,2.8,disambig,noflip,rejected,7,MANUAL,flipped,-0.09039865095286174
